 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19
47,0,0,1.680,18.000,0,9,1.920,19.760,0,1,3.840,18.720,0,0,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
48,0,0,1.680,18.000,0,0,1.920,19.760,0,1,3.840,18.720,0,0,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
49,0,0,1.680,18.000,0,0,1.920,19.760,0,4,3.840,18.720,0,0,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
50,0,0,1.680,18.000,0,0,1.920,19.760,0,4,3.840,18.720,0,0,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
51,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,14,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
52,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,84,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
53,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,84,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
54,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,35,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
55,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,13,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
56,0,0,1.680,18.000,0,0,1.920,19.760,0,0,3.840,18.720,0,2,6.240,22.641,0,0,7.760,28.801,0,0,9.120,30.161,0,0,11.280,34.401,0,0,12.240,34.481,0,0,13.840,36.001,0,0,12.960,37.681,0,0,13.520,39.841,0,0,23.841,51.761,0,0,29.201,65.682,0,0,9.840,32.241,0,0,11.040,32.801,0,0,21.361,52.001,0,0,26.321,56.241,0,0,28.641,58.321,0,0,30.801,68.002
