 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
17,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,2,109,42.401,17.600,0,3,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
18,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,1,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,16,42.961,21.280,3,142,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
19,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,2,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,51,42.961,21.280,2,139,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
20,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,1,21,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,175,42.961,21.280,2,117,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
21,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,3,127,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,1,124,42.961,21.280,1,12,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
22,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,3,223,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,1,121,42.961,21.280,1,3,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
23,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,2,71,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,4,381,42.961,21.280,0,1,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
24,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,1,6,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,4,580,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
25,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,2,41.601,35.441,0,1,41.761,30.961,0,0,42.321,26.081,0,1,42.001,24.721,3,333,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
26,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,8,42.001,24.721,1,45,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
27,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,2,42.321,26.081,0,46,42.001,24.721,0,5,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
28,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,5,42.321,26.081,3,113,42.001,24.721,0,1,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
29,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,1,14,42.321,26.081,16,148,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
30,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,3,127,42.321,26.081,5,152,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
31,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,3,186,42.321,26.081,3,75,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
32,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,2,115,42.321,26.081,1,4,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
33,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,1,22,42.321,26.081,0,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
34,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,1,41.761,30.961,1,3,42.321,26.081,0,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
35,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,4,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
36,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,28,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,1,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
37,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,1,70,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,2,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
38,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,3,91,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,3,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
