 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
39,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,1,97.442,88.562,0,0,95.682,92.642,0,1,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
40,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,1,97.442,88.562,0,0,95.682,92.642,0,1,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
41,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,1,97.442,88.562,0,0,95.682,92.642,0,1,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
42,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,1,97.442,88.562,0,0,95.682,92.642,0,4,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
43,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,10,97.442,88.562,0,0,95.682,92.642,0,79,95.042,87.442,0,0,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
44,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,2,27,97.442,88.562,0,0,95.682,92.642,0,96,95.042,87.442,0,1,98.562,90.722,0,0,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
45,0,0,104.082,105.922,0,0,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,3,40,97.442,88.562,0,1,95.682,92.642,0,19,95.042,87.442,0,27,98.562,90.722,0,0,99.522,97.922,0,2,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
46,0,0,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,3,30,97.442,88.562,0,1,95.682,92.642,1,6,95.042,87.442,0,207,98.562,90.722,0,1,99.522,97.922,0,2,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
47,0,0,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,1,97.362,94.482,2,17,97.442,88.562,0,2,95.682,92.642,1,5,95.042,87.442,0,159,98.562,90.722,0,1,99.522,97.922,0,1,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
48,0,0,104.082,105.922,1,1,100.402,98.722,0,0,97.682,98.482,0,2,97.362,94.482,2,10,97.442,88.562,0,3,95.682,92.642,1,5,95.042,87.442,7,62,98.562,90.722,1,1,99.522,97.922,0,1,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,0,105.762,106.723,0,0,106.402,110.803,0,0,105.282,110.563
