 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28,Min29,Max29,X29,Y29,Min30,Max30,X30,Y30,Min31,Max31,X31,Y31,Min32,Max32,X32,Y32,Min33,Max33,X33,Y33,Min34,Max34,X34,Y34,Min35,Max35,X35,Y35,Min36,Max36,X36,Y36,Min37,Max37,X37,Y37,Min38,Max38,X38,Y38,Min39,Max39,X39,Y39,Min40,Max40,X40,Y40,Min41,Max41,X41,Y41,Min42,Max42,X42,Y42,Min43,Max43,X43,Y43,Min44,Max44,X44,Y44,Min45,Max45,X45,Y45,Min46,Max46,X46,Y46,Min47,Max47,X47,Y47,Min48,Max48,X48,Y48,Min49,Max49,X49,Y49,Min50,Max50,X50,Y50,Min51,Max51,X51,Y51,Min52,Max52,X52,Y52,Min53,Max53,X53,Y53,Min54,Max54,X54,Y54,Min55,Max55,X55,Y55,Min56,Max56,X56,Y56,Min57,Max57,X57,Y57,Min58,Max58,X58,Y58,Min59,Max59,X59,Y59,Min60,Max60,X60,Y60,Min61,Max61,X61,Y61,Min62,Max62,X62,Y62,Min63,Max63,X63,Y63,Min64,Max64,X64,Y64,Min65,Max65,X65,Y65
27,0,0,56.641,117.203,0,0,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,0,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,0,40.481,87.042,0,0,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
28,0,0,56.641,117.203,0,0,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,0,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,0,40.481,87.042,0,0,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
29,0,0,56.641,117.203,0,1,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,1,56.881,121.843,0,2,57.601,125.043,0,0,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,0,40.481,87.042,0,0,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
30,0,0,56.641,117.203,0,6,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,44,54.641,115.443,0,0,55.361,117.363,0,1,58.001,120.963,0,0,57.761,119.683,0,1,56.881,121.843,0,2,57.601,125.043,0,34,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,67,43.201,89.122,0,0,41.761,88.882,0,1,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,0,40.481,87.042,0,0,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
31,1,11,56.641,117.203,1,6,58.161,122.563,0,0,52.641,110.403,1,1,52.081,113.603,1,463,54.641,115.443,0,1,55.361,117.363,0,2,58.001,120.963,0,23,57.761,119.683,1,5,56.881,121.843,2,23,57.601,125.043,3,268,53.921,113.523,0,2,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,423,43.201,89.122,0,1,41.761,88.882,0,125,41.921,87.842,0,1,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,1,40.481,87.042,0,0,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
32,2,268,56.641,117.203,2,19,58.161,122.563,0,8,52.641,110.403,1,5,52.081,113.603,2,716,54.641,115.443,2,3,55.361,117.363,1,20,58.001,120.963,3,273,57.761,119.683,1,132,56.881,121.843,4,168,57.601,125.043,4,361,53.921,113.523,2,13,52.961,112.003,0,1,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,1,46.241,92.482,0,48,44.641,91.042,2,848,43.201,89.122,0,32,41.761,88.882,17,673,41.921,87.842,1,4,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,1,1,43.041,86.802,1,3,40.481,87.042,1,1,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,1,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,12,35.361,65.122
33,10,674,56.641,117.203,4,896,58.161,122.563,1,340,52.641,110.403,1,21,52.081,113.603,2,716,54.641,115.443,3,12,55.361,117.363,4,209,58.001,120.963,8,326,57.761,119.683,2,220,56.881,121.843,2,168,57.601,125.043,4,173,53.921,113.523,3,68,52.961,112.003,3,87,51.201,109.283,0,5,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,1,48.481,103.442,0,1,47.521,102.642,1,3,48.961,105.202,1,72,46.241,92.482,0,385,44.641,91.042,5,704,43.201,89.122,4,92,41.761,88.882,19,928,41.921,87.842,3,12,44.721,89.602,2,36,46.481,94.162,0,4,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,2,88,43.041,86.802,2,5,40.481,87.042,1,2,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,1,7,35.841,66.242,0,2,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,427,35.361,65.122
34,12,1205,56.641,117.203,7,1108,58.161,122.563,0,998,52.641,110.403,0,64,52.081,113.603,2,358,54.641,115.443,4,31,55.361,117.363,6,382,58.001,120.963,5,176,57.761,119.683,1,173,56.881,121.843,2,4,57.601,125.043,3,56,53.921,113.523,6,71,52.961,112.003,5,133,51.201,109.283,0,370,46.241,100.002,0,63,47.681,95.922,0,1,48.561,100.482,1,84,48.481,103.442,1,1,47.521,102.642,4,127,48.961,105.202,5,150,46.241,92.482,1,619,44.641,91.042,7,494,43.201,89.122,3,119,41.761,88.882,9,559,41.921,87.842,3,83,44.721,89.602,29,485,46.481,94.162,0,47,46.241,95.282,1,3,46.641,101.282,0,1,48.801,110.163,11,147,43.041,86.802,1,5,40.481,87.042,0,2,41.521,85.442,0,0,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,0,37.601,74.562,0,1,35.361,71.442,0,0,34.561,62.001,0,2,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,0,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,0,32.641,58.801,0,9,36.001,67.762,2,18,35.841,66.242,1,7,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,18,32.801,60.721,0,38,35.841,69.682,0,1,34.961,68.722,1,622,35.361,65.122
35,9,1205,56.641,117.203,6,896,58.161,122.563,5,1266,52.641,110.403,2,53,52.081,113.603,2,216,54.641,115.443,11,75,55.361,117.363,1,93,58.001,120.963,4,145,57.761,119.683,1,39,56.881,121.843,2,3,57.601,125.043,2,16,53.921,113.523,5,16,52.961,112.003,4,32,51.201,109.283,4,520,46.241,100.002,5,973,47.681,95.922,0,44,48.561,100.482,3,415,48.481,103.442,2,13,47.521,102.642,37,381,48.961,105.202,7,516,46.241,92.482,1,488,44.641,91.042,2,92,43.201,89.122,0,86,41.761,88.882,2,131,41.921,87.842,5,258,44.721,89.602,67,967,46.481,94.162,2,132,46.241,95.282,2,6,46.641,101.282,0,24,48.801,110.163,1,82,43.041,86.802,1,5,40.481,87.042,1,3,41.521,85.442,0,1,39.681,83.842,0,0,39.041,82.642,0,0,39.681,78.482,0,0,38.321,81.282,0,0,37.361,79.362,0,0,38.081,77.602,0,0,39.521,82.162,0,0,36.881,76.962,0,0,37.601,75.842,0,1,37.601,74.562,0,4,35.361,71.442,1,62,34.561,62.001,1,5,33.441,66.162,0,0,29.441,59.601,0,1,31.601,62.161,0,15,27.921,56.161,0,0,27.281,54.401,0,0,26.961,52.321,0,1,32.641,58.801,3,39,36.001,67.762,4,28,35.841,66.242,1,8,34.001,64.242,0,0,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,0,30.721,58.401,0,97,32.801,60.721,2,414,35.841,69.682,0,13,34.961,68.722,1,426,35.361,65.122
36,2,307,56.641,117.203,0,158,58.161,122.563,1,512,52.641,110.403,2,4,52.081,113.603,0,61,54.641,115.443,7,41,55.361,117.363,0,2,58.001,120.963,1,12,57.761,119.683,0,2,56.881,121.843,0,1,57.601,125.043,2,3,53.921,113.523,4,9,52.961,112.003,2,6,51.201,109.283,5,388,46.241,100.002,4,1100,47.681,95.922,1,117,48.561,100.482,2,415,48.481,103.442,4,176,47.521,102.642,26,429,48.961,105.202,10,539,46.241,92.482,1,58,44.641,91.042,1,4,43.201,89.122,0,2,41.761,88.882,2,10,41.921,87.842,1,26,44.721,89.602,28,528,46.481,94.162,7,173,46.241,95.282,3,12,46.641,101.282,0,286,48.801,110.163,1,2,43.041,86.802,0,19,40.481,87.042,2,152,41.521,85.442,0,210,39.681,83.842,1,71,39.041,82.642,0,1,39.681,78.482,1,2,38.321,81.282,0,1,37.361,79.362,1,1,38.081,77.602,1,4,39.521,82.162,1,1,36.881,76.962,0,18,37.601,75.842,3,163,37.601,74.562,1,43,35.361,71.442,9,845,34.561,62.001,1,179,33.441,66.162,0,4,29.441,59.601,0,4,31.601,62.161,1,356,27.921,56.161,0,3,27.281,54.401,0,0,26.961,52.321,3,143,32.641,58.801,5,129,36.001,67.762,4,30,35.841,66.242,1,61,34.001,64.242,1,3,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,0,1,30.721,58.401,5,317,32.801,60.721,12,491,35.841,69.682,2,229,34.961,68.722,2,20,35.361,65.122
37,1,2,56.641,117.203,0,0,58.161,122.563,1,77,52.641,110.403,1,2,52.081,113.603,0,1,54.641,115.443,0,5,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,1,57.601,125.043,1,2,53.921,113.523,2,3,52.961,112.003,1,3,51.201,109.283,2,92,46.241,100.002,0,561,47.681,95.922,0,29,48.561,100.482,2,69,48.481,103.442,0,260,47.521,102.642,6,214,48.961,105.202,0,154,46.241,92.482,0,3,44.641,91.042,0,1,43.201,89.122,1,2,41.761,88.882,2,4,41.921,87.842,0,1,44.721,89.602,4,220,46.481,94.162,0,73,46.241,95.282,2,438,46.641,101.282,0,471,48.801,110.163,2,2,43.041,86.802,0,107,40.481,87.042,3,346,41.521,85.442,5,370,39.681,83.842,6,374,39.041,82.642,1,3,39.681,78.482,1,4,38.321,81.282,0,12,37.361,79.362,2,4,38.081,77.602,3,25,39.521,82.162,1,4,36.881,76.962,0,159,37.601,75.842,10,245,37.601,74.562,3,980,35.361,71.442,14,1039,34.561,62.001,0,394,33.441,66.162,0,64,29.441,59.601,1,56,31.601,62.161,1,1075,27.921,56.161,2,18,27.281,54.401,1,94,26.961,52.321,10,215,32.641,58.801,13,1062,36.001,67.762,6,79,35.841,66.242,0,243,34.001,64.242,1,9,38.081,73.522,0,0,25.201,50.801,0,0,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,3,48,30.721,58.401,9,501,32.801,60.721,11,290,35.841,69.682,0,410,34.961,68.722,3,8,35.361,65.122
38,0,0,56.641,117.203,0,0,58.161,122.563,1,2,52.641,110.403,1,1,52.081,113.603,0,1,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,1,53.921,113.523,1,2,52.961,112.003,1,2,51.201,109.283,2,22,46.241,100.002,0,53,47.681,95.922,0,3,48.561,100.482,0,2,48.481,103.442,1,56,47.521,102.642,0,13,48.961,105.202,0,15,46.241,92.482,0,1,44.641,91.042,0,0,43.201,89.122,0,1,41.761,88.882,1,4,41.921,87.842,0,0,44.721,89.602,0,2,46.481,94.162,0,1,46.241,95.282,0,867,46.641,101.282,0,133,48.801,110.163,1,2,43.041,86.802,1,79,40.481,87.042,1,76,41.521,85.442,1,243,39.681,83.842,14,417,39.041,82.642,3,378,39.681,78.482,3,107,38.321,81.282,1,251,37.361,79.362,3,41,38.081,77.602,5,75,39.521,82.162,3,27,36.881,76.962,10,255,37.601,75.842,8,145,37.601,74.562,12,1278,35.361,71.442,5,675,34.561,62.001,0,275,33.441,66.162,0,703,29.441,59.601,4,105,31.601,62.161,0,1157,27.921,56.161,5,326,27.281,54.401,9,254,26.961,52.321,3,79,32.641,58.801,7,1368,36.001,67.762,4,145,35.841,66.242,0,266,34.001,64.242,3,96,38.081,73.522,0,2,25.201,50.801,0,8,23.521,51.041,0,0,24.641,48.881,0,0,22.801,46.241,0,0,22.161,49.281,4,121,30.721,58.401,8,400,32.801,60.721,8,115,35.841,69.682,1,169,34.961,68.722,3,8,35.361,65.122
39,0,0,56.641,117.203,0,0,58.161,122.563,0,1,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,1,53.921,113.523,1,1,52.961,112.003,1,2,51.201,109.283,1,9,46.241,100.002,0,0,47.681,95.922,0,2,48.561,100.482,0,1,48.481,103.442,0,3,47.521,102.642,0,1,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,167,46.641,101.282,0,0,48.801,110.163,0,1,43.041,86.802,0,4,40.481,87.042,1,8,41.521,85.442,2,184,39.681,83.842,5,143,39.041,82.642,13,763,39.681,78.482,4,390,38.321,81.282,8,1438,37.361,79.362,5,450,38.081,77.602,13,233,39.521,82.162,0,97,36.881,76.962,5,100,37.601,75.842,1,13,37.601,74.562,4,980,35.361,71.442,2,23,34.561,62.001,0,26,33.441,66.162,0,793,29.441,59.601,3,24,31.601,62.161,1,490,27.921,56.161,10,426,27.281,54.401,4,157,26.961,52.321,2,10,32.641,58.801,1,682,36.001,67.762,0,20,35.841,66.242,0,46,34.001,64.242,4,96,38.081,73.522,1,67,25.201,50.801,0,125,23.521,51.041,0,1,24.641,48.881,0,0,22.801,46.241,0,2,22.161,49.281,5,82,30.721,58.401,6,691,32.801,60.721,3,27,35.841,69.682,1,15,34.961,68.722,3,5,35.361,65.122
40,0,0,56.641,117.203,0,0,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,0,53.921,113.523,0,1,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,11,46.641,101.282,0,0,48.801,110.163,0,1,43.041,86.802,0,1,40.481,87.042,1,5,41.521,85.442,2,38,39.681,83.842,5,208,39.041,82.642,13,701,39.681,78.482,5,247,38.321,81.282,8,2117,37.361,79.362,14,998,38.081,77.602,17,1315,39.521,82.162,3,34,36.881,76.962,2,8,37.601,75.842,1,1,37.601,74.562,2,204,35.361,71.442,1,2,34.561,62.001,0,1,33.441,66.162,0,146,29.441,59.601,0,4,31.601,62.161,2,3,27.921,56.161,11,426,27.281,54.401,2,21,26.961,52.321,2,7,32.641,58.801,1,24,36.001,67.762,0,1,35.841,66.242,0,1,34.001,64.242,1,12,38.081,73.522,2,219,25.201,50.801,0,254,23.521,51.041,1,37,24.641,48.881,0,0,22.801,46.241,0,169,22.161,49.281,1,8,30.721,58.401,0,363,32.801,60.721,2,8,35.841,69.682,1,1,34.961,68.722,0,1,35.361,65.122
41,0,0,56.641,117.203,0,0,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,0,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,1,43.041,86.802,0,1,40.481,87.042,1,2,41.521,85.442,2,7,39.681,83.842,3,129,39.041,82.642,0,310,39.681,78.482,3,325,38.321,81.282,7,1648,37.361,79.362,13,1037,38.081,77.602,9,1188,39.521,82.162,1,8,36.881,76.962,1,2,37.601,75.842,1,1,37.601,74.562,0,14,35.361,71.442,0,1,34.561,62.001,0,0,33.441,66.162,0,1,29.441,59.601,0,0,31.601,62.161,1,2,27.921,56.161,6,410,27.281,54.401,2,7,26.961,52.321,1,1,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,1,1,38.081,73.522,2,259,25.201,50.801,0,41,23.521,51.041,4,172,24.641,48.881,0,1,22.801,46.241,0,769,22.161,49.281,0,1,30.721,58.401,0,60,32.801,60.721,1,5,35.841,69.682,0,1,34.961,68.722,0,0,35.361,65.122
42,0,0,56.641,117.203,0,0,58.161,122.563,0,0,52.641,110.403,0,0,52.081,113.603,0,0,54.641,115.443,0,0,55.361,117.363,0,0,58.001,120.963,0,0,57.761,119.683,0,0,56.881,121.843,0,0,57.601,125.043,0,0,53.921,113.523,0,0,52.961,112.003,0,0,51.201,109.283,0,0,46.241,100.002,0,0,47.681,95.922,0,0,48.561,100.482,0,0,48.481,103.442,0,0,47.521,102.642,0,0,48.961,105.202,0,0,46.241,92.482,0,0,44.641,91.042,0,0,43.201,89.122,0,0,41.761,88.882,0,0,41.921,87.842,0,0,44.721,89.602,0,0,46.481,94.162,0,0,46.241,95.282,0,0,46.641,101.282,0,0,48.801,110.163,0,0,43.041,86.802,0,0,40.481,87.042,0,0,41.521,85.442,1,2,39.681,83.842,0,9,39.041,82.642,0,2,39.681,78.482,0,382,38.321,81.282,1,472,37.361,79.362,0,513,38.081,77.602,1,261,39.521,82.162,1,3,36.881,76.962,0,1,37.601,75.842,0,0,37.601,74.562,0,0,35.361,71.442,0,0,34.561,62.001,0,0,33.441,66.162,0,0,29.441,59.601,0,0,31.601,62.161,0,1,27.921,56.161,1,86,27.281,54.401,1,2,26.961,52.321,0,0,32.641,58.801,0,0,36.001,67.762,0,0,35.841,66.242,0,0,34.001,64.242,0,0,38.081,73.522,3,185,25.201,50.801,2,6,23.521,51.041,4,936,24.641,48.881,1,4,22.801,46.241,0,1367,22.161,49.281,0,0,30.721,58.401,0,0,32.801,60.721,0,0,35.841,69.682,0,0,34.961,68.722,0,0,35.361,65.122
