 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28
38,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,37,38.721,38.241,1,7,37.841,37.681,0,0,34.401,34.241,1,3,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
39,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,86,38.721,38.241,2,15,37.841,37.681,0,0,34.401,34.241,0,1,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
40,0,0,41.041,46.161,0,0,41.121,48.881,0,1,37.121,41.521,1,44,38.721,38.241,3,43,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
41,0,0,41.041,46.161,0,0,41.121,48.881,1,3,37.121,41.521,0,12,38.721,38.241,1,40,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
42,0,0,41.041,46.161,0,0,41.121,48.881,0,3,37.121,41.521,0,2,38.721,38.241,1,3,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
43,0,0,41.041,46.161,0,0,41.121,48.881,0,3,37.121,41.521,0,2,38.721,38.241,0,1,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
44,0,0,41.041,46.161,0,0,41.121,48.881,0,13,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
45,0,3,41.041,46.161,0,0,41.121,48.881,0,16,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
46,0,4,41.041,46.161,0,1,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
47,0,5,41.041,46.161,0,35,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
48,0,30,41.041,46.161,0,116,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
49,0,50,41.041,46.161,1,53,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
50,0,23,41.041,46.161,1,5,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
51,0,4,41.041,46.161,1,4,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,1,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
52,0,0,41.041,46.161,1,14,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,1,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,1,31.361,27.681,0,1,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,1,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
53,0,0,41.041,46.161,0,12,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,1,34.881,31.201,0,1,32.241,32.321,0,1,33.521,31.601,0,0,32.081,29.041,0,11,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,1,28.961,26.081,0,3,30.401,25.281,0,1,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,1,32.161,30.081
54,0,0,41.041,46.161,0,2,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,1,32.241,32.321,0,1,33.521,31.601,0,0,32.081,29.041,0,11,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,1,28.961,26.081,0,9,30.401,25.281,0,1,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,1,32.161,30.081
55,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,1,28.961,26.081,0,5,30.401,25.281,0,1,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
56,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
57,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
58,0,0,41.041,46.161,0,0,41.121,48.881,0,1,37.121,41.521,0,2,38.721,38.241,0,1,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
59,0,0,41.041,46.161,0,0,41.121,48.881,0,1,37.121,41.521,0,1,38.721,38.241,0,1,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
60,0,0,41.041,46.161,0,0,41.121,48.881,0,1,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
61,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
62,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
63,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
64,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
65,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
66,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
67,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
68,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
69,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
70,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
71,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
72,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
73,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
74,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
75,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
76,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
77,0,0,41.041,46.161,0,0,41.121,48.881,0,0,37.121,41.521,0,0,38.721,38.241,0,0,37.841,37.681,0,0,34.401,34.241,0,0,37.841,35.841,0,0,37.201,33.281,0,0,34.881,31.201,0,0,32.241,32.321,0,0,33.521,31.601,0,0,32.081,29.041,0,0,32.961,30.881,0,0,33.121,26.801,0,0,33.281,28.401,0,0,31.361,27.681,0,0,28.961,26.081,0,0,30.401,25.281,0,0,28.321,24.561,0,0,25.841,23.521,0,0,27.281,22.881,0,0,26.161,21.200,0,0,24.001,20.880,0,0,25.441,20.560,0,0,22.721,19.280,0,0,22.001,17.520,0,0,21.681,16.320,0,0,32.161,30.081
