 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13
11,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
12,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
13,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
14,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
15,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
16,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
17,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
18,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
19,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
20,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
21,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
22,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
23,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
24,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
25,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
26,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
27,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,1,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
28,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,1,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
29,0,0,43.761,120.163,1,4,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
30,0,0,43.761,120.163,2,74,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
31,0,0,43.761,120.163,6,209,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,2,55.361,125.363
32,0,0,43.761,120.163,6,268,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,1,37,55.361,125.363
33,0,0,43.761,120.163,6,219,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,2,216,55.361,125.363
34,0,0,43.761,120.163,3,15,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,4,342,55.361,125.363
35,0,0,43.761,120.163,0,1,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,3,308,55.361,125.363
36,0,0,43.761,120.163,0,1,57.761,125.203,0,1,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,3,159,55.361,125.363
37,0,0,43.761,120.163,0,1,57.761,125.203,0,7,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,1,20,55.361,125.363
38,0,0,43.761,120.163,0,0,57.761,125.203,3,82,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
39,0,0,43.761,120.163,0,0,57.761,125.203,6,249,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
40,0,0,43.761,120.163,0,0,57.761,125.203,1,213,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
41,0,0,43.761,120.163,0,0,57.761,125.203,1,26,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
42,1,12,43.761,120.163,0,0,57.761,125.203,1,15,48.961,123.283,1,12,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
43,1,266,43.761,120.163,0,0,57.761,125.203,0,1,48.961,123.283,1,266,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
44,5,564,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,5,564,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
45,11,484,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,11,484,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
46,6,174,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,6,174,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,1,38.081,113.603,0,0,55.361,125.363
47,5,32,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,5,32,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,2,34.401,109.843,0,6,38.081,113.603,0,0,55.361,125.363
48,0,2,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,2,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,2,55,34.401,109.843,1,174,38.081,113.603,0,0,55.361,125.363
49,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,8,95,34.401,109.843,2,221,38.081,113.603,0,0,55.361,125.363
50,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,8,145,34.401,109.843,4,205,38.081,113.603,0,0,55.361,125.363
51,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,1,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,7,151,34.401,109.843,3,89,38.081,113.603,0,0,55.361,125.363
52,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,13,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,4,59,34.401,109.843,2,8,38.081,113.603,0,0,55.361,125.363
53,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,2,105,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,1,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,1,7,34.401,109.843,0,2,38.081,113.603,0,0,55.361,125.363
54,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,5,286,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,1,9.920,114.723,0,0,15.280,113.043,0,1,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
55,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,4,242,28.001,107.443,0,4,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,3,91,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
56,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,1,49,28.001,107.443,1,12,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,1,8,15.280,113.043,4,264,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
57,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,5,28.001,107.443,3,115,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,2,124,15.280,113.043,5,264,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
58,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,4,149,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,4,228,15.280,113.043,2,70,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
59,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,3,149,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,4,158,15.280,113.043,0,1,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
60,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,1,5,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,3,34,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
61,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,2,9.920,114.723,1,4,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
62,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,1,17,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
63,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,2,7.840,115.603,5,140,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
64,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,1,73,7.840,115.603,5,149,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
65,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,1,154,7.840,115.603,1,87,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
66,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,2,250,7.840,115.603,0,4,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
67,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,3,154,7.840,115.603,0,2,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
68,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,1,21,7.840,115.603,0,1,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
69,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,1,6,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
70,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,3,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
71,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,10,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
72,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,11,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
73,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,3,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
74,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,2,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
75,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,1,3,9.920,114.723,0,1,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
76,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,1,9.920,114.723,0,1,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
77,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,1,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,1,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
78,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,1,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,2,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
79,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,1,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,1,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
80,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
81,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
82,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
83,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
84,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
85,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
86,0,0,43.761,120.163,0,0,57.761,125.203,0,0,48.961,123.283,0,0,43.761,120.163,0,0,28.001,107.443,0,0,19.280,110.083,0,0,7.840,115.603,0,0,9.920,114.723,0,0,15.280,113.043,0,0,22.161,108.563,0,0,34.401,109.843,0,0,38.081,113.603,0,0,55.361,125.363
