 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28,Min29,Max29,X29,Y29,Min30,Max30,X30,Y30,Min31,Max31,X31,Y31,Min32,Max32,X32,Y32,Min33,Max33,X33,Y33,Min34,Max34,X34,Y34,Min35,Max35,X35,Y35,Min36,Max36,X36,Y36,Min37,Max37,X37,Y37,Min38,Max38,X38,Y38,Min39,Max39,X39,Y39,Min40,Max40,X40,Y40,Min41,Max41,X41,Y41
26,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
27,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
28,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,1,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
29,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,1,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,10,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
30,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,1,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,2,20,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
31,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,2,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,2,21,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,1,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
32,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,1,4,107.603,64.642,0,3,108.803,65.922,0,0,108.083,62.961,0,1,106.963,68.082,0,0,105.922,68.802,2,31,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,1,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
33,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,1,5,107.603,64.642,1,4,108.803,65.922,0,0,108.083,62.961,0,1,106.963,68.082,0,0,105.922,68.802,0,20,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
34,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,1,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,1,9,107.603,64.642,1,4,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,2,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
35,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,1,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,14,107.603,64.642,1,5,108.803,65.922,0,1,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,1,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
36,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,1,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,1,107.603,64.642,1,2,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,1,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
37,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,1,107.603,64.642,1,4,108.803,65.922,0,0,108.083,62.961,1,2,106.963,68.082,0,0,105.922,68.802,0,1,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,1,104.482,87.202,1,2,106.002,90.802,0,1,105.682,88.482,0,1,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,1,1,103.842,91.122,1,1,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
38,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,1,107.603,64.642,1,9,108.803,65.922,0,0,108.083,62.961,0,1,106.963,68.082,0,0,105.922,68.802,0,1,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,1,104.482,87.202,1,2,106.002,90.802,0,1,105.682,88.482,0,1,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,1,2,103.842,91.122,1,1,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
39,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,1,8,108.803,65.922,0,0,108.083,62.961,0,1,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
40,0,0,110.003,60.401,0,7,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,8,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
41,0,0,110.003,60.401,0,4,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,1,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
42,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
43,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
44,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
45,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
46,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,0,103.362,94.002,0,0,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
47,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,0,0,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,1,103.362,94.002,0,2,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,0,0,105.602,98.242,0,0,104.082,95.682,0,0,103.762,98.962,0,0,104.322,97.842,0,0,104.002,96.802,0,0,105.922,100.562
48,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,0,104.482,87.202,1,2,106.002,90.802,0,0,105.682,88.482,0,0,103.442,92.322,0,1,103.362,94.002,1,2,102.802,95.842,0,0,103.842,91.122,0,0,105.042,89.442,1,1,105.602,98.242,1,1,104.082,95.682,1,1,103.762,98.962,1,1,104.322,97.842,1,1,104.002,96.802,0,1,105.922,100.562
49,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,1,104.482,87.202,1,2,106.002,90.802,0,0,105.682,88.482,0,1,103.442,92.322,1,2,103.362,94.002,1,61,102.802,95.842,0,1,103.842,91.122,0,0,105.042,89.442,1,1,105.602,98.242,1,2,104.082,95.682,1,1,103.762,98.962,1,1,104.322,97.842,1,5,104.002,96.802,0,2,105.922,100.562
50,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,1,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,0,103.842,85.442,0,1,104.482,87.202,1,2,106.002,90.802,0,0,105.682,88.482,1,2,103.442,92.322,2,12,103.362,94.002,3,469,102.802,95.842,1,1,103.842,91.122,0,1,105.042,89.442,1,16,105.602,98.242,2,3,104.082,95.682,3,9,103.762,98.962,2,4,104.322,97.842,1,7,104.002,96.802,1,5,105.922,100.562
51,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,1,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,1,103.842,85.442,2,3,104.482,87.202,0,1,106.002,90.802,0,1,105.682,88.482,1,2,103.442,92.322,2,11,103.362,94.002,3,430,102.802,95.842,1,1,103.842,91.122,0,1,105.042,89.442,6,53,105.602,98.242,1,3,104.082,95.682,13,30,103.762,98.962,6,14,104.322,97.842,2,6,104.002,96.802,2,9,105.922,100.562
52,0,0,110.003,60.401,0,0,110.803,57.521,0,0,111.283,61.761,0,0,109.603,63.841,0,0,113.043,56.561,0,0,116.563,54.001,0,0,109.283,62.401,0,0,109.363,61.201,0,0,107.603,64.642,0,0,108.803,65.922,0,0,108.083,62.961,0,0,106.963,68.082,0,0,105.922,68.802,0,0,106.402,64.642,0,0,104.882,71.762,0,0,106.322,73.202,0,0,104.962,76.482,0,0,103.602,76.802,0,0,104.082,75.922,0,0,105.282,75.762,0,0,104.882,81.042,0,0,105.602,79.442,0,0,103.682,80.562,0,0,106.402,81.922,0,0,106.402,83.282,0,0,104.482,84.242,0,1,103.842,85.442,2,3,104.482,87.202,0,2,106.002,90.802,0,1,105.682,88.482,1,1,103.442,92.322,1,3,103.362,94.002,1,97,102.802,95.842,1,1,103.842,91.122,0,0,105.042,89.442,2,42,105.602,98.242,0,1,104.082,95.682,15,53,103.762,98.962,6,14,104.322,97.842,1,4,104.002,96.802,2,9,105.922,100.562
