 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26
17,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
18,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
19,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
20,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
21,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
22,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
23,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
24,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
25,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
26,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
27,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
28,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
29,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,1,65.122,123.123,0,0,64.802,115.123,0,1,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
30,0,0,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,1,65.122,123.123,0,0,64.802,115.123,0,2,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
31,0,4,77.042,133.603,0,0,78.002,131.923,0,0,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,2,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
32,1,23,77.042,133.603,0,29,78.002,131.923,0,1,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
33,1,128,77.042,133.603,1,183,78.002,131.923,0,5,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,1,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
34,2,240,77.042,133.603,1,254,78.002,131.923,1,7,77.682,130.643,0,1,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,1,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
35,2,226,77.042,133.603,4,95,78.002,131.923,1,4,77.682,130.643,0,1,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,1,1,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,1,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
36,0,22,77.042,133.603,3,37,78.002,131.923,0,4,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,1,1,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,1,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
37,0,0,77.042,133.603,1,16,78.002,131.923,0,110,77.682,130.643,0,0,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
38,0,1,77.042,133.603,1,25,78.002,131.923,3,620,77.682,130.643,0,3,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
39,0,1,77.042,133.603,1,35,78.002,131.923,5,658,77.682,130.643,0,3,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
40,0,0,77.042,133.603,1,21,78.002,131.923,6,522,77.682,130.643,0,3,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
41,0,0,77.042,133.603,0,2,78.002,131.923,3,262,77.682,130.643,1,3,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
42,0,0,77.042,133.603,0,1,78.002,131.923,1,69,77.682,130.643,1,73,76.562,129.843,0,0,77.442,127.683,0,0,73.602,129.043,0,0,72.242,129.843,0,0,71.202,125.443,0,0,58.321,98.722,0,0,61.281,100.482,0,0,60.161,101.202,0,0,62.961,100.642,0,0,60.721,103.762,0,0,62.401,107.683,0,0,64.562,111.203,0,0,64.482,109.043,0,0,65.682,111.683,0,0,65.202,109.683,0,0,63.121,110.883,0,0,63.761,114.563,0,0,62.801,117.043,0,0,65.122,123.123,0,0,64.802,115.123,0,0,68.162,124.243,0,0,71.122,123.363,0,0,73.282,126.483
