 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28,Min29,Max29,X29,Y29,Min30,Max30,X30,Y30,Min31,Max31,X31,Y31,Min32,Max32,X32,Y32,Min33,Max33,X33,Y33,Min34,Max34,X34,Y34,Min35,Max35,X35,Y35,Min36,Max36,X36,Y36,Min37,Max37,X37,Y37,Min38,Max38,X38,Y38,Min39,Max39,X39,Y39,Min40,Max40,X40,Y40,Min41,Max41,X41,Y41,Min42,Max42,X42,Y42,Min43,Max43,X43,Y43,Min44,Max44,X44,Y44,Min45,Max45,X45,Y45,Min46,Max46,X46,Y46,Min47,Max47,X47,Y47,Min48,Max48,X48,Y48,Min49,Max49,X49,Y49
22,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
23,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
24,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
25,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
26,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,1,86.962,68.082,0,0,98.562,135.763
27,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,11,85.762,67.762,1,49,86.962,68.082,0,0,98.562,135.763
28,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,1,1,95.202,87.362,1,1,95.042,85.202,0,0,96.162,84.002,0,2,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,1,90.322,79.762,0,1,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,1,90.482,74.002,0,1,88.882,74.962,0,1,89.602,74.722,0,0,87.362,73.122,0,1,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,1,3,87.122,69.602,0,55,85.762,67.762,17,668,86.962,68.082,0,0,98.562,135.763
29,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,1,1,95.202,87.362,1,1,95.042,85.202,0,0,96.162,84.002,1,2,93.762,83.122,0,1,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,1,1,90.322,79.762,0,1,91.362,79.442,0,1,89.922,76.882,0,1,89.442,78.482,0,1,90.482,74.002,0,1,88.882,74.962,0,1,89.602,74.722,0,1,87.362,73.122,1,120,87.522,71.202,0,1,89.042,71.522,0,15,90.482,73.122,2,8,87.122,69.602,0,53,85.762,67.762,18,728,86.962,68.082,0,0,98.562,135.763
30,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,1,1,95.202,87.362,0,1,95.042,85.202,0,0,96.162,84.002,1,1,93.762,83.122,0,1,94.722,82.322,0,0,94.162,81.522,0,1,93.282,81.602,1,1,90.322,79.762,0,1,91.362,79.442,0,1,89.922,76.882,1,1,89.442,78.482,0,1,90.482,74.002,1,7,88.882,74.962,1,1,89.602,74.722,1,82,87.362,73.122,5,568,87.522,71.202,1,3,89.042,71.522,1,269,90.482,73.122,4,12,87.122,69.602,2,193,85.762,67.762,7,633,86.962,68.082,0,0,98.562,135.763
31,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,2,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,1,1,90.322,79.762,1,1,91.362,79.442,1,1,89.922,76.882,1,1,89.442,78.482,0,8,90.482,74.002,1,207,88.882,74.962,2,7,89.602,74.722,8,699,87.362,73.122,10,585,87.522,71.202,2,89,89.042,71.522,2,323,90.482,73.122,6,40,87.122,69.602,0,613,85.762,67.762,4,415,86.962,68.082,0,0,98.562,135.763
32,0,0,103.762,102.722,0,0,105.602,103.362,0,2,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,2,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,1,1,90.322,79.762,1,1,91.362,79.442,1,2,89.922,76.882,1,1,89.442,78.482,2,11,90.482,74.002,2,416,88.882,74.962,8,55,89.602,74.722,12,1065,87.362,73.122,12,434,87.522,71.202,3,176,89.042,71.522,3,188,90.482,73.122,15,411,87.122,69.602,4,789,85.762,67.762,4,110,86.962,68.082,0,0,98.562,135.763
33,0,0,103.762,102.722,0,0,105.602,103.362,0,1,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,1,90.322,79.762,1,1,91.362,79.442,1,56,89.922,76.882,1,1,89.442,78.482,3,19,90.482,74.002,5,408,88.882,74.962,25,247,89.602,74.722,3,740,87.362,73.122,2,188,87.522,71.202,0,73,89.042,71.522,2,58,90.482,73.122,10,524,87.122,69.602,0,547,85.762,67.762,3,92,86.962,68.082,0,0,98.562,135.763
34,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,1,90.322,79.762,1,2,91.362,79.442,1,583,89.922,76.882,1,3,89.442,78.482,3,285,90.482,74.002,7,314,88.882,74.962,42,247,89.602,74.722,1,19,87.362,73.122,1,8,87.522,71.202,0,1,89.042,71.522,2,14,90.482,73.122,0,149,87.122,69.602,0,44,85.762,67.762,1,20,86.962,68.082,0,0,98.562,135.763
35,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,0,96.082,86.642,0,0,95.202,87.362,0,0,95.042,85.202,0,0,96.162,84.002,0,0,93.762,83.122,0,0,94.722,82.322,0,0,94.162,81.522,0,0,93.282,81.602,0,54,90.322,79.762,1,44,91.362,79.442,4,1056,89.922,76.882,2,6,89.442,78.482,0,301,90.482,74.002,7,825,88.882,74.962,16,102,89.602,74.722,2,9,87.362,73.122,1,2,87.522,71.202,0,1,89.042,71.522,0,6,90.482,73.122,0,1,87.122,69.602,0,1,85.762,67.762,0,1,86.962,68.082,0,0,98.562,135.763
36,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,0,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,0,1,95.202,87.362,0,0,95.042,85.202,0,1,96.162,84.002,0,1,93.762,83.122,0,163,94.722,82.322,1,3,94.162,81.522,1,2,93.282,81.602,1,567,90.322,79.762,2,343,91.362,79.442,5,1207,89.922,76.882,3,161,89.442,78.482,1,200,90.482,74.002,0,1345,88.882,74.962,0,29,89.602,74.722,2,4,87.362,73.122,0,1,87.522,71.202,1,1,89.042,71.522,1,5,90.482,73.122,1,1,87.122,69.602,0,0,85.762,67.762,0,1,86.962,68.082,0,0,98.562,135.763
37,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,0,1,95.202,87.362,1,1,95.042,85.202,1,3,96.162,84.002,1,6,93.762,83.122,12,661,94.722,82.322,6,25,94.162,81.522,14,86,93.282,81.602,3,628,90.322,79.762,1,479,91.362,79.442,0,1896,89.922,76.882,0,241,89.442,78.482,1,3,90.482,74.002,1,396,88.882,74.962,1,21,89.602,74.722,2,4,87.362,73.122,0,1,87.522,71.202,1,1,89.042,71.522,1,2,90.482,73.122,1,1,87.122,69.602,0,0,85.762,67.762,0,1,86.962,68.082,0,0,98.562,135.763
38,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,0,96.642,88.562,0,1,96.082,86.642,1,1,95.202,87.362,1,2,95.042,85.202,2,4,96.162,84.002,3,41,93.762,83.122,25,742,94.722,82.322,16,92,94.162,81.522,34,166,93.282,81.602,3,197,90.322,79.762,2,696,91.362,79.442,0,1910,89.922,76.882,1,26,89.442,78.482,0,1,90.482,74.002,1,46,88.882,74.962,1,12,89.602,74.722,1,3,87.362,73.122,0,1,87.522,71.202,0,1,89.042,71.522,0,1,90.482,73.122,0,1,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
39,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,1,96.642,88.562,1,1,96.082,86.642,0,1,95.202,87.362,2,3,95.042,85.202,4,246,96.162,84.002,3,587,93.762,83.122,28,311,94.722,82.322,20,306,94.162,81.522,5,53,93.282,81.602,2,27,90.322,79.762,3,341,91.362,79.442,1,875,89.922,76.882,0,3,89.442,78.482,0,1,90.482,74.002,1,2,88.882,74.962,1,2,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,1,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,0,98.562,135.763
40,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,1,96.642,88.562,1,2,96.082,86.642,1,1,95.202,87.362,3,5,95.042,85.202,15,1194,96.162,84.002,6,721,93.762,83.122,9,105,94.722,82.322,10,400,94.162,81.522,3,10,93.282,81.602,0,2,90.322,79.762,0,32,91.362,79.442,0,37,89.922,76.882,0,1,89.442,78.482,0,0,90.482,74.002,0,1,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,1,98.562,135.763
41,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,1,96.642,88.562,1,2,96.082,86.642,1,1,95.202,87.362,3,8,95.042,85.202,18,1820,96.162,84.002,0,323,93.762,83.122,6,75,94.722,82.322,4,93,94.162,81.522,3,6,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,1,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,1,98.562,135.763
42,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,0,1,96.242,89.202,0,1,96.642,88.562,1,3,96.082,86.642,1,4,95.202,87.362,4,80,95.042,85.202,12,885,96.162,84.002,0,28,93.762,83.122,2,6,94.722,82.322,0,52,94.162,81.522,1,1,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,1,98.562,135.763
43,0,0,103.762,102.722,0,0,105.602,103.362,0,0,104.402,104.322,0,0,106.883,105.602,0,0,105.602,106.883,0,0,106.723,108.483,0,0,102.242,98.722,0,0,103.762,99.922,0,0,104.882,98.802,0,0,102.162,95.442,0,0,107.523,111.443,0,0,104.722,112.163,0,0,105.442,116.483,0,0,105.842,117.603,0,0,104.482,119.843,0,0,102.082,121.283,0,0,103.122,124.563,0,0,98.642,133.523,0,0,105.282,114.883,0,0,103.202,97.282,0,0,101.842,94.082,0,0,100.562,93.282,0,0,98.962,92.162,0,0,96.962,90.802,1,6,96.242,89.202,1,15,96.642,88.562,3,10,96.082,86.642,1,79,95.202,87.362,5,222,95.042,85.202,3,86,96.162,84.002,0,1,93.762,83.122,0,1,94.722,82.322,0,24,94.162,81.522,0,0,93.282,81.602,0,0,90.322,79.762,0,0,91.362,79.442,0,0,89.922,76.882,0,0,89.442,78.482,0,0,90.482,74.002,0,0,88.882,74.962,0,0,89.602,74.722,0,0,87.362,73.122,0,0,87.522,71.202,0,0,89.042,71.522,0,0,90.482,73.122,0,0,87.122,69.602,0,0,85.762,67.762,0,0,86.962,68.082,0,2,98.562,135.763
